Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
14549,56,88,627.3100000000001,0,2,3,2,7,At Risk
14550,24,50,587.69,0,3,3,2,8,Loyal
14551,47,70,693.81,0,3,3,2,8,Loyal
14552,16,99,346.21,0,4,3,2,9,Loyal
14553,47,187,982.27,0,3,4,3,10,Loyal
14555,17,98,1991.49,0,4,3,4,11,Loyal
14556,232,203,835.34,1,1,4,3,8,Can't Lose Them
14558,290,15,655.5,1,1,1,2,4,Lost
14559,26,2,75.6,0,3,1,1,5,New Customers
14560,15,126,3876.2599999999998,0,4,4,4,12,Champions
14562,26,188,1654.63,0,3,4,3,10,Loyal
14563,145,115,679.44,1,1,4,2,7,Can't Lose Them
14564,70,107,2605.62,0,2,4,4,10,At Risk
14565,109,33,760.1,1,2,2,3,7,At Risk
14566,53,12,2660.0,0,3,1,4,8,New Customers
14568,71,47,919.7,0,2,3,3,8,At Risk
14569,88,23,371.59,0,2,2,2,6,At Risk
14570,79,39,395.69,0,2,2,2,6,At Risk
14571,61,31,161.65,0,2,2,1,5,At Risk
14572,53,256,2782.34,0,3,4,4,11,Loyal
14573,8,163,968.0,0,4,4,3,11,Champions
14574,368,11,143.70000000000002,1,1,1,1,3,Lost
14575,124,74,460.71,1,2,3,2,7,At Risk
14576,8,1,35.400000000000006,0,4,1,1,6,New Customers
14577,30,62,514.54,0,3,3,2,8,Loyal
14579,68,25,105.56,0,2,2,1,5,At Risk
14580,154,1,14.850000000000001,1,1,1,1,3,Lost
14581,180,48,295.2,1,1,3,1,5,Can't Lose Them
14583,19,176,728.48,0,3,4,3,10,Loyal
14584,57,121,705.65,0,2,4,3,9,At Risk
14585,18,82,986.22,0,4,3,3,10,Loyal
14588,214,16,135.39,1,1,1,1,3,Lost
14589,7,3,39.75,0,4,1,1,6,New Customers
14590,60,204,3006.62,0,2,4,4,10,At Risk
14593,33,469,3094.02,0,3,4,4,11,Loyal
14594,9,31,255.0,0,4,2,1,7,New Customers
14595,89,34,423.85,0,2,2,2,6,At Risk
14596,262,57,229.47,1,1,3,1,5,Can't Lose Them
14597,15,48,1318.3899999999999,0,4,3,3,10,Loyal
14598,205,40,162.07,1,1,2,1,4,Lost
14599,26,82,474.54,0,3,3,2,8,Loyal
14600,29,29,471.84000000000003,0,3,2,2,7,New Customers
14602,292,31,205.35999999999999,1,1,2,1,4,Lost
14604,269,23,143.85999999999999,1,1,2,1,4,Lost
14605,10,111,937.16,0,4,4,3,11,Champions
14606,2,3866,18704.41,0,4,4,4,12,Champions
14607,103,123,7568.13,1,2,4,4,10,At Risk
14608,15,23,1567.79,0,4,2,3,9,New Customers
14609,26,9,884.64,0,3,1,3,7,New Customers
14610,31,10,24.35,0,3,1,1,5,New Customers
14611,79,38,604.3299999999999,0,2,2,2,6,At Risk
14612,51,14,877.7,0,3,1,3,7,New Customers
14613,316,1,76.32000000000001,1,1,1,1,3,Lost
14614,22,19,295.13,0,3,2,1,6,New Customers
14615,30,48,951.76,0,3,3,3,9,Loyal
14616,21,2,121.7,0,3,1,1,5,New Customers
14617,38,9,190.47000000000003,0,3,1,1,5,New Customers
14618,12,35,788.88,0,4,2,3,9,New Customers
14619,177,40,896.8000000000001,1,1,2,3,6,Lost
14621,147,67,1212.21,1,1,3,3,7,Can't Lose Them
14623,16,158,1170.33,0,4,4,3,11,Champions
14624,51,38,588.22,0,3,2,2,7,New Customers
14625,10,213,3598.25,0,4,4,4,12,Champions
14626,31,110,2619.65,0,3,4,4,11,Loyal
14627,15,29,462.75,0,4,2,2,8,New Customers
14628,78,62,1326.04,0,2,3,3,8,At Risk
14630,120,21,338.65,1,2,2,2,6,At Risk
14631,22,50,1018.71,0,3,3,3,9,Loyal
14634,73,109,2124.46,0,2,4,4,10,At Risk
14635,89,15,215.22,0,2,1,1,4,Lost
14637,313,7,106.67999999999999,1,1,1,1,3,Lost
14639,44,120,1994.47,0,3,4,4,11,Loyal
14640,45,98,1541.98,0,3,3,3,9,Loyal
14643,253,31,986.08,1,1,2,3,6,Lost
14644,50,36,1416.96,0,3,2,3,8,New Customers
14645,270,18,279.8,1,1,1,1,3,Lost
14646,10,1774,248396.5,0,4,4,4,12,Champions
14647,159,21,276.75,1,1,2,1,4,Lost
14648,52,455,4546.86,0,3,4,4,11,Loyal
14649,18,373,2358.02,0,4,4,4,12,Champions
14650,224,4,62.5,1,1,1,1,3,Lost
14651,30,186,1379.52,0,3,4,3,10,Loyal
14653,149,149,1666.99,1,1,4,3,8,Can't Lose Them
14654,374,27,246.86,1,1,2,1,4,Lost
14655,24,54,1946.28,0,3,3,4,10,Loyal
14656,51,135,523.6,0,3,4,2,9,Loyal
14657,65,89,612.65,0,2,3,2,7,At Risk
14662,63,85,645.16,0,2,3,2,7,At Risk
14663,66,68,490.6,0,2,3,2,7,At Risk
14665,63,42,913.95,0,2,2,3,7,At Risk
14667,1,789,12685.94,0,4,4,4,12,Champions
14668,81,12,111.63,0,2,1,1,4,Lost
14669,269,225,1973.94,1,1,4,4,9,Can't Lose Them
14670,368,56,190.47,1,1,3,1,5,Can't Lose Them
14671,185,55,1127.45,1,1,3,3,7,Can't Lose Them
14672,151,45,347.59,1,1,3,2,6,Can't Lose Them
14673,3,89,1674.41,0,4,3,3,10,Loyal
14674,145,14,173.66,1,1,1,1,3,Lost
14675,24,138,462.15,0,3,4,2,9,Loyal
14676,30,91,5808.55,0,3,3,4,10,Loyal
14677,228,14,184.91,1,1,1,1,3,Lost
14678,215,24,403.39,1,1,2,2,5,Lost
14679,17,63,1289.44,0,4,3,3,10,Loyal
14680,7,1034,28658.66,0,4,4,4,12,Champions
14681,23,13,376.20000000000005,0,3,1,2,6,New Customers
14682,64,84,1462.81,0,2,3,3,8,At Risk
14683,224,21,146.56,1,1,2,1,4,Lost
14684,26,98,232.27,0,3,3,1,7,Loyal
14685,212,195,4619.79,1,1,4,4,9,Can't Lose Them
14686,50,235,885.83,0,3,4,3,10,Loyal
14687,36,25,773.6800000000001,0,3,2,3,8,New Customers
14688,9,186,2082.7,0,4,4,4,12,Champions
14690,28,55,422.63,0,3,3,2,8,Loyal
14692,16,95,1153.54,0,4,3,3,10,Loyal
14693,61,67,992.46,0,2,3,3,8,At Risk
14694,253,15,244.31,1,1,1,1,3,Lost
14695,155,86,1620.07,1,1,3,3,7,Can't Lose Them
14696,9,42,688.95,0,4,2,2,8,New Customers
14699,71,42,593.47,0,2,2,2,6,At Risk
14700,51,55,880.96,0,3,3,3,9,Loyal
14701,78,281,2012.72,0,2,4,4,10,At Risk
14702,1,374,3462.08,0,4,4,4,12,Champions
14704,60,68,266.66,0,2,3,1,6,At Risk
14706,254,28,390.69,1,1,2,2,5,Lost
14707,71,2,139.2,0,2,1,1,4,Lost
14708,4,25,1085.91,0,4,2,3,9,New Customers
14709,15,161,3965.29,0,4,4,4,12,Champions
14710,15,303,1316.46,0,4,4,3,11,Champions
14712,54,7,411.0,0,2,1,2,5,Lost
14713,1,363,2752.5099999999998,0,4,4,4,12,Champions
14714,43,83,746.05,0,3,3,3,9,Loyal
14715,78,67,973.0699999999999,0,2,3,3,8,At Risk
14716,80,45,235.77,0,2,3,1,6,At Risk
14717,369,11,81.3,1,1,1,1,3,Lost
14718,46,11,226.42,0,3,1,1,5,New Customers
14721,15,27,115.77,0,4,2,1,7,New Customers
14722,113,65,325.45,1,2,3,2,7,At Risk
14723,7,203,934.76,0,4,4,3,11,Champions
14724,226,43,345.25,1,1,2,2,5,Lost
14725,30,53,597.16,0,3,3,2,8,Loyal
14726,290,19,124.75,1,1,2,1,4,Lost
14727,182,37,199.35,1,1,2,1,4,Lost
14728,49,14,190.58,0,3,1,1,5,New Customers
14729,9,137,593.89,0,4,4,2,10,Champions
14732,28,130,2814.58,0,3,4,4,11,Loyal
14733,3,146,6599.06,0,4,4,4,12,Champions
14734,61,63,1056.42,0,2,3,3,8,At Risk
14735,24,172,6174.47,0,3,4,4,11,Loyal
14736,121,100,401.08,1,2,3,2,7,At Risk
14737,36,28,2389.62,0,3,2,4,9,New Customers
14738,196,26,507.45,1,1,2,2,5,Lost
14739,3,196,8385.22,0,4,4,4,12,Champions
14740,45,142,2712.85,0,3,4,4,11,Loyal
14741,8,26,497.25,0,4,2,2,8,New Customers
14742,71,34,579.85,0,2,2,2,6,At Risk
14743,228,3,50.48,1,1,1,1,3,Lost
14744,2,95,2785.1,0,4,3,4,11,Loyal
14745,137,72,1351.55,1,1,3,3,7,Can't Lose Them
14746,42,9,593.5,0,3,1,2,6,New Customers
14748,4,102,1736.57,0,4,3,4,11,Loyal
14749,115,18,310.15,1,2,1,2,5,Lost
14750,372,32,112.03,1,1,2,1,4,Lost
14751,320,7,126.45,1,1,1,1,3,Lost
14753,96,18,306.36,1,2,1,1,4,Lost
14754,61,96,912.4300000000001,0,2,3,3,8,At Risk
14755,17,240,4962.27,0,4,4,4,12,Champions
14756,18,81,1914.8,0,4,3,4,11,Loyal
14758,32,65,1380.9099999999999,0,3,3,3,9,Loyal
14761,80,13,192.02,0,2,1,1,4,Lost
14762,262,9,117.05000000000001,1,1,1,1,3,Lost
14766,2,205,4082.76,0,4,4,4,12,Champions
14767,110,18,382.81,1,2,1,2,5,Lost
14769,26,336,5097.13,0,3,4,4,11,Loyal
14770,103,145,2761.2200000000003,1,2,4,4,10,At Risk
14771,257,47,594.62,1,1,3,2,6,Can't Lose Them
14773,228,10,140.55,1,1,1,1,3,Lost
14774,164,13,241.45,1,1,1,1,3,Lost
14775,8,20,406.56,0,4,2,2,8,New Customers
14776,23,73,1170.0,0,3,3,3,9,Loyal
14777,39,16,307.56,0,3,1,1,5,New Customers
14783,295,17,307.3,1,1,1,1,3,Lost
14784,25,12,159.94,0,3,1,1,5,New Customers
14786,186,7,90.96,1,1,1,1,3,Lost
14787,107,15,110.65,1,2,1,1,4,Lost
14788,232,28,476.88,1,1,2,2,5,Lost
14790,10,99,1781.56,0,4,3,4,11,Loyal
14791,242,19,303.63,1,1,2,1,4,Lost
14793,171,25,396.91,1,1,2,2,5,Lost
14794,38,24,633.99,0,3,2,2,7,New Customers
14796,2,412,2867.15,0,4,4,4,12,Champions
14797,143,16,300.31,1,1,1,1,3,Lost
14798,17,37,550.5699999999999,0,4,2,2,8,New Customers
14799,373,10,180.45,1,1,1,1,3,Lost
14800,5,271,3434.58,0,4,4,4,12,Champions
14802,74,2,1502.98,0,2,1,3,6,Lost
14805,40,85,549.99,0,3,3,2,8,Loyal
14806,75,9,110.03999999999999,0,2,1,1,4,Lost
14807,26,40,519.29,0,3,2,2,7,New Customers
14809,257,18,686.76,1,1,1,2,4,Lost
14810,5,70,449.14,0,4,3,2,9,Loyal
14811,23,28,170.5,0,3,2,1,6,New Customers
14812,234,37,185.8,1,1,2,1,4,Lost
14813,5,147,935.44,0,4,4,3,11,Champions
14814,217,32,160.46,1,1,2,1,4,Lost
14817,31,167,2849.52,0,3,4,4,11,Loyal
14818,94,59,512.61,1,2,3,2,7,At Risk
14819,130,44,198.09,1,2,3,1,6,At Risk
14820,16,35,767.47,0,4,2,3,9,New Customers
14821,2,70,1237.65,0,4,3,3,10,Loyal
14822,121,9,157.70000000000002,1,2,1,1,4,Lost
14824,15,129,2895.2000000000003,0,4,4,4,12,Champions
14825,4,189,2698.17,0,4,4,4,12,Champions
14826,217,10,385.2,1,1,1,2,4,Lost
14827,301,1,0.0,1,1,1,1,3,Lost
14828,24,84,7699.7,0,3,3,4,10,Loyal
14829,8,68,995.29,0,4,3,3,10,Loyal
14831,316,82,1676.57,1,1,3,3,7,Can't Lose Them
14832,266,1,322.69,1,1,1,2,4,Lost
14833,134,7,94.8,1,2,1,1,4,Lost
14834,43,20,485.86,0,3,2,2,7,New Customers
14835,164,2,297.0,1,1,1,1,3,Lost
14837,78,101,1810.82,0,2,3,4,9,At Risk
14838,59,71,773.6700000000001,0,2,3,3,8,At Risk
14839,54,74,915.28,0,2,3,3,8,At Risk
14840,175,18,299.86,1,1,1,1,3,Lost
14841,10,162,3867.2400000000002,0,4,4,4,12,Champions
14843,72,9,211.79999999999998,0,2,1,1,4,Lost
14844,66,147,3512.62,0,2,4,4,10,At Risk
14845,235,1,150.0,1,1,1,1,3,Lost
14846,63,12,437.4,0,2,1,2,5,Lost
14847,43,49,1039.55,0,3,3,3,9,Loyal
14848,40,11,310.56,0,3,1,2,6,New Customers
14849,9,367,7832.91,0,4,4,4,12,Champions
14850,53,180,1468.26,0,3,4,3,10,Loyal
14851,266,14,318.06,1,1,1,2,4,Lost
14852,60,167,3310.4900000000002,0,2,4,4,10,At Risk
14853,59,22,901.0699999999999,0,2,2,3,7,At Risk
14854,26,88,1563.03,0,3,3,3,9,Loyal
14855,110,187,5874.65,1,2,4,4,10,At Risk
14857,78,153,2478.731,0,2,4,4,10,At Risk
14858,141,11,180.75,1,1,1,1,3,Lost
14859,190,8,351.9,1,1,1,2,4,Lost
14861,16,80,1254.94,0,4,3,3,10,Loyal
14865,8,5,77.52000000000001,0,4,1,1,6,New Customers
14866,2,38,6460.32,0,4,2,4,10,New Customers
14867,31,101,2241.78,0,3,3,4,10,Loyal
14868,16,67,1230.42,0,4,3,3,10,Loyal
14869,24,179,2078.54,0,3,4,4,11,Loyal
14870,49,52,1511.7,0,3,3,3,9,Loyal
14871,129,103,736.59,1,2,4,3,9,At Risk
14872,119,43,816.6,1,2,2,3,7,At Risk
14873,269,21,334.45,1,1,2,2,5,Lost
14874,171,6,116.18,1,1,1,1,3,Lost
14875,77,42,1397.08,0,2,2,3,7,At Risk
14876,157,13,256.7,1,1,1,1,3,Lost
14877,54,66,437.0,0,2,3,2,7,At Risk
14878,12,253,2619.7000000000003,0,4,4,4,12,Champions
14879,320,27,185.06,1,1,2,1,4,Lost
14882,26,57,3038.4500000000003,0,3,3,4,10,Loyal
14884,305,8,120.6,1,1,1,1,3,Lost
14885,63,16,832.8,0,2,1,3,6,Lost
14890,254,50,691.6,1,1,3,2,6,Can't Lose Them
14891,52,30,552.35,0,3,2,2,7,New Customers
14892,326,13,202.35000000000002,1,1,1,1,3,Lost
14893,253,33,571.76,1,1,2,2,5,Lost
14894,79,23,837.0600000000001,0,2,2,3,7,At Risk
14895,19,402,13980.83,0,3,4,4,11,Loyal
14896,1,244,1623.65,0,4,4,3,11,Champions
14897,45,72,1774.16,0,3,3,4,10,Loyal
14898,7,188,2204.29,0,4,4,4,12,Champions
14899,31,137,1384.88,0,3,4,3,10,Loyal
14900,158,1,13.919999999999998,1,1,1,1,3,Lost
14901,2,71,868.36,0,4,3,3,10,Loyal
14902,31,39,702.96,0,3,2,2,7,New Customers
14904,44,75,615.2,0,3,3,2,8,Loyal
14905,10,61,1355.24,0,4,3,3,10,Loyal
14906,81,1,68.44,0,2,1,1,4,Lost
14907,3,131,2664.69,0,4,4,4,12,Champions
14908,99,5,104.10000000000001,1,2,1,1,4,Lost
14909,73,80,1404.68,0,2,3,3,8,At Risk
14911,1,5570,152147.57,0,4,4,4,12,Champions
14912,37,36,1021.4,0,3,2,3,8,New Customers
14913,24,160,2845.7,0,3,4,4,11,Loyal
14915,11,78,1503.77,0,4,3,3,10,Loyal
14916,67,57,1773.97,0,2,3,4,9,At Risk
14917,232,29,1123.75,1,1,2,3,6,Lost
14918,40,96,4345.66,0,3,3,4,10,Loyal
14919,175,13,359.35,1,1,1,2,4,Lost
14920,201,40,629.4,1,1,2,2,5,Lost
14922,29,50,843.74,0,3,3,3,9,Loyal
14924,246,21,620.96,1,1,2,2,5,Lost
14926,17,3,359.4,0,4,1,2,7,New Customers
14927,32,20,308.2,0,3,2,2,7,New Customers
14928,263,21,223.91000000000003,1,1,2,1,4,Lost
14929,57,23,612.8100000000001,0,2,2,2,6,At Risk
14930,106,151,2873.77,1,2,4,4,10,At Risk
14932,1,32,666.13,0,4,2,2,8,New Customers
14933,79,4,1770.0,0,2,1,4,7,Lost
14934,14,98,1612.56,0,4,3,3,10,Loyal
14935,255,16,1065.12,1,1,1,3,5,Lost
14936,26,163,4273.79,0,3,4,4,11,Loyal
14938,198,71,2322.43,1,1,3,4,8,Can't Lose Them
14940,53,32,531.49,0,3,2,2,7,New Customers
14941,214,7,182.1,1,1,1,1,3,Lost
14942,37,19,746.56,0,3,2,3,8,New Customers
14943,299,5,107.62,1,1,1,1,3,Lost
14944,25,133,3884.42,0,3,4,4,11,Loyal
14945,49,11,179.4,0,3,1,1,5,New Customers
14947,24,40,758.97,0,3,2,3,8,New Customers
14949,105,27,515.0,1,2,2,2,6,At Risk
14952,32,169,9529.86,0,3,4,4,11,Loyal
14953,54,204,723.95,0,2,4,3,9,At Risk
14954,339,41,167.27,1,1,2,1,4,Lost
14955,368,31,163.77,1,1,2,1,4,Lost
14956,57,4,1325.0,0,2,1,3,6,Lost
14957,280,17,274.8,1,1,1,1,3,Lost
14958,231,30,458.26,1,1,2,2,5,Lost
14961,15,358,9365.47,0,4,4,4,12,Champions
14962,175,9,240.21000000000004,1,1,1,1,3,Lost
14963,15,295,1676.68,0,4,4,3,11,Champions
14966,23,122,924.5200000000001,0,3,4,3,10,Loyal
14967,77,23,1518.81,0,2,2,3,7,At Risk
14968,94,48,357.4,1,2,3,2,7,At Risk
14969,339,13,906.23,1,1,1,3,5,Lost
14970,45,79,3327.29,0,3,3,4,10,Loyal
14972,17,2,30.300000000000004,0,4,1,1,6,New Customers
14975,57,15,192.45,0,2,1,1,4,Lost
14977,361,4,31.929999999999996,1,1,1,1,3,Lost
14978,66,77,1210.72,0,2,3,3,8,At Risk
14979,371,53,439.46,1,1,3,2,6,Can't Lose Them
14980,373,24,150.68,1,1,2,1,4,Lost
14981,59,14,270.8,0,2,1,1,4,Lost
14982,208,39,237.78,1,1,2,1,4,Lost
14983,325,30,183.20000000000002,1,1,2,1,4,Lost
14984,24,15,1058.1399999999999,0,3,1,3,7,New Customers
14986,12,100,566.9,0,4,3,2,9,Loyal
14987,1,13,1387.4499999999998,0,4,1,3,8,New Customers
14988,16,204,1732.06,0,4,4,4,12,Champions
14989,297,18,342.4,1,1,1,2,4,Lost
14990,248,43,305.42,1,1,2,1,4,Lost
14991,66,21,314.67,0,2,2,2,6,At Risk
14992,78,27,210.5,0,2,2,1,5,At Risk
14993,199,10,36.13,1,1,1,1,3,Lost
14994,18,310,960.63,0,4,4,3,11,Champions
14996,117,41,442.28999999999996,1,2,2,2,6,At Risk
14997,291,12,230.4,1,1,1,1,3,Lost
14998,64,52,340.86,0,2,3,2,7,At Risk
14999,228,9,129.48000000000002,1,1,1,1,3,Lost
15001,30,54,230.85999999999999,0,3,3,1,7,Loyal
15002,3,255,3175.52,0,4,4,4,12,Champions
15003,109,349,1060.7,1,2,4,3,9,At Risk
15005,2,1335,7789.63,0,4,4,4,12,Champions
15006,89,63,323.05,0,2,3,2,7,At Risk
15008,116,12,360.0,1,2,1,2,5,Lost
15011,31,20,416.6,0,3,2,2,7,New Customers
15012,9,127,437.58,0,4,4,2,10,Champions
15013,123,355,1641.3,1,2,4,3,9,At Risk
15015,137,296,2365.02,1,1,4,4,9,Can't Lose Them
15016,29,88,460.26,0,3,3,2,8,Loyal
15018,3,5,111.25,0,4,1,1,6,New Customers
15020,15,28,203.42,0,4,2,1,7,New Customers
15021,2,246,869.01,0,4,4,3,11,Champions
15022,313,19,281.05,1,1,2,1,4,Lost
15023,5,453,5367.92,0,4,4,4,12,Champions
15024,3,216,2414.18,0,4,4,4,12,Champions
15025,204,74,636.08,1,1,3,2,6,Can't Lose Them
15026,11,79,592.61,0,4,3,2,9,Loyal
15027,31,56,2129.45,0,3,3,4,10,Loyal
15028,4,71,530.58,0,4,3,2,9,Loyal
15029,255,10,365.1,1,1,1,2,4,Lost
15030,16,26,1461.63,0,4,2,3,9,New Customers
15031,30,294,2488.44,0,3,4,4,11,Loyal
15032,2,73,8821.55,0,4,3,4,11,Loyal
15034,22,370,4004.79,0,3,4,4,11,Loyal
15037,12,48,402.51,0,4,3,2,9,Loyal
15038,5,154,604.37,0,4,4,2,10,Champions
15039,4,1290,20116.99,0,4,4,4,12,Champions
15040,177,1,7.49,1,1,1,1,3,Lost
15041,80,40,113.67,0,2,2,1,5,At Risk
15042,231,4,179.52,1,1,1,1,3,Lost
15043,99,49,2336.7999999999997,1,2,3,4,9,At Risk
15044,15,462,8504.1,0,4,4,4,12,Champions
15046,61,200,2598.62,0,2,4,4,10,At Risk
15048,4,23,98.7,0,4,2,1,7,New Customers
15050,57,78,2411.7,0,2,3,4,9,At Risk
15051,15,147,2543.55,0,4,4,4,12,Champions
15055,110,85,560.07,1,2,3,2,7,At Risk
15056,156,7,133.45,1,1,1,1,3,Lost
15057,79,45,1766.46,0,2,3,4,9,At Risk
15058,12,81,1285.04,0,4,3,3,10,Loyal
15059,12,358,2185.85,0,4,4,4,12,Champions
15061,3,584,83284.38,0,4,4,4,12,Champions
15062,59,102,1597.76,0,2,3,3,8,At Risk
15064,46,81,1254.41,0,3,3,3,9,Loyal
15065,46,11,168.73,0,3,1,1,5,New Customers
15067,49,96,2133.12,0,3,3,4,10,Loyal
15068,54,117,623.49,0,2,4,2,8,At Risk
15070,8,33,737.0500000000001,0,4,2,3,9,New Customers
15071,22,28,473.49,0,3,2,2,7,New Customers
15072,115,13,187.51999999999998,1,2,1,1,4,Lost
15073,36,105,1744.61,0,3,4,4,11,Loyal
15074,65,31,817.46,0,2,2,3,7,At Risk
15076,128,31,566.89,1,2,2,2,6,At Risk
15077,130,32,2428.08,1,2,2,4,8,At Risk
15078,4,353,8018.77,0,4,4,4,12,Champions
15079,1,98,2871.74,0,4,3,4,11,Loyal
15080,63,31,546.25,0,2,2,2,6,At Risk
15081,3,76,1460.92,0,4,3,3,10,Loyal
15082,304,6,93.35000000000001,1,1,1,1,3,Lost
15084,15,31,965.2,0,4,2,3,9,New Customers
15085,365,9,347.54,1,1,1,2,4,Lost
15086,200,11,218.53,1,1,1,1,3,Lost
15091,310,27,565.9,1,1,2,2,5,Lost
15092,98,19,318.65,1,2,2,2,6,At Risk
15093,8,224,9729.09,0,4,4,4,12,Champions
15094,99,5,83.0,1,2,1,1,4,Lost
15095,56,77,1771.04,0,2,3,4,9,At Risk
15097,219,41,660.27,1,1,2,2,5,Lost
15100,2,15,2018.6999999999998,0,4,1,4,9,New Customers
15101,151,50,1160.41,1,1,3,3,7,Can't Lose Them
15102,166,27,554.67,1,1,2,2,5,Lost
15105,66,50,795.98,0,2,3,3,8,At Risk
15107,8,31,620.85,0,4,2,2,8,New Customers
15109,215,20,498.15000000000003,1,1,2,2,5,Lost
15110,39,18,509.75,0,3,1,2,6,New Customers
15111,8,67,1163.39,0,4,3,3,10,Loyal
15112,247,7,209.4,1,1,1,1,3,Lost
15114,19,34,639.56,0,3,2,2,7,New Customers
15115,368,14,191.74,1,1,1,1,3,Lost
15117,84,52,934.19,0,2,3,3,8,At Risk
15122,58,146,2863.69,0,2,4,4,10,At Risk
15123,57,77,2456.86,0,2,3,4,9,At Risk
15124,112,16,266.63,1,2,1,1,4,Lost
15125,115,113,5496.39,1,2,4,4,10,At Risk
15126,172,25,449.49,1,1,2,2,5,Lost
15127,155,12,304.97,1,1,1,1,3,Lost
15128,66,21,312.68,0,2,2,2,6,At Risk
15129,21,123,3412.78,0,3,4,4,11,Loyal
15131,30,7,80.28,0,3,1,1,5,New Customers
15133,18,20,824.48,0,4,2,3,9,New Customers
15134,17,12,208.3,0,4,1,1,6,New Customers
15135,192,11,166.63,1,1,1,1,3,Lost
15137,156,34,823.4,1,1,2,3,6,Lost
15138,29,31,502.52,0,3,2,2,7,New Customers
15140,78,32,889.44,0,2,2,3,7,At Risk
15141,93,80,1388.47,1,2,3,3,8,At Risk
15142,46,116,2121.18,0,3,4,4,11,Loyal
15143,68,17,304.18,0,2,1,1,4,Lost
15144,15,132,5579.87,0,4,4,4,12,Champions
15149,212,46,1033.81,1,1,3,3,7,Can't Lose Them
15150,92,232,3686.61,1,2,4,4,10,At Risk
15151,59,57,2085.61,0,2,3,4,9,At Risk
15152,337,29,518.14,1,1,2,2,5,Lost
15154,114,103,1091.99,1,2,4,3,9,At Risk
15155,19,24,383.96999999999997,0,3,2,2,7,New Customers
15157,205,27,718.04,1,1,2,3,6,Lost
15158,37,4,204.62,0,3,1,1,5,New Customers
15159,31,100,3475.7200000000003,0,3,3,4,10,Loyal
15160,10,19,431.11,0,4,2,2,8,New Customers
15161,24,33,119.92,0,3,2,1,6,New Customers
15162,367,12,312.9,1,1,1,2,4,Lost
15164,25,258,1225.8700000000001,0,3,4,3,10,Loyal
15165,9,27,487.75,0,4,2,2,8,New Customers
15166,103,12,167.16,1,2,1,1,4,Lost
15167,43,272,1496.67,0,3,4,3,10,Loyal
15169,18,59,569.22,0,4,3,2,9,Loyal
15170,42,4,81.15,0,3,1,1,5,New Customers
15173,16,86,1494.6,0,4,3,3,10,Loyal
15174,46,23,345.71,0,3,2,2,7,New Customers
15176,303,52,988.04,1,1,3,3,7,Can't Lose Them
15177,61,26,948.93,0,2,2,3,7,At Risk
15179,28,221,5284.97,0,3,4,4,11,Loyal
15180,3,52,816.9300000000001,0,4,3,3,10,Loyal
15181,56,4,510.72,0,2,1,2,5,Lost
15182,21,96,2376.1020000000003,0,3,3,4,10,Loyal
15183,183,38,639.93,1,1,2,2,5,Lost
15184,23,22,283.19,0,3,2,1,6,New Customers
15186,110,33,991.7900000000001,1,2,2,3,7,At Risk
15188,361,23,310.43,1,1,2,2,5,Lost
15189,17,29,1298.99,0,4,2,3,9,New Customers
15190,70,40,834.4399999999999,0,2,2,3,7,At Risk
15191,99,35,588.05,1,2,2,2,6,At Risk
15192,1,55,937.07,0,4,3,3,10,Loyal
15194,4,182,4811.16,0,4,4,4,12,Champions
15196,68,43,316.25,0,2,2,2,6,At Risk
15197,30,27,797.9,0,3,2,3,8,New Customers
15198,44,21,377.71,0,3,2,2,7,New Customers
15199,10,38,1853.7,0,4,2,4,10,New Customers
15200,130,30,549.05,1,2,2,2,6,At Risk
15201,75,31,606.4100000000001,0,2,2,2,6,At Risk
15202,56,3,6001.49,0,2,1,4,7,Lost
15203,26,201,2572.38,0,3,4,4,11,Loyal
15207,52,24,683.9200000000001,0,3,2,2,7,New Customers
15208,59,6,100.4,0,2,1,1,4,Lost
15209,366,13,178.98000000000002,1,1,1,1,3,Lost
15210,14,47,845.01,0,4,3,3,10,Loyal
15211,1,23,383.07,0,4,2,2,8,New Customers
15212,12,5,106.47999999999999,0,4,1,1,6,New Customers
15215,29,78,1687.49,0,3,3,3,9,Loyal
15216,254,22,389.49,1,1,2,2,5,Lost
15217,199,28,426.24,1,1,2,2,5,Lost
15218,25,235,5759.68,0,3,4,4,11,Loyal
15219,284,17,379.7,1,1,1,2,4,Lost
15221,2,29,2062.2000000000003,0,4,2,4,10,New Customers
15222,108,133,2965.91,1,2,4,4,10,At Risk
15223,245,14,662.2,1,1,1,2,4,Lost
15224,148,21,549.28,1,1,2,2,5,Lost
15227,32,62,1269.0900000000001,0,3,3,3,9,Loyal
15228,64,109,2193.56,0,2,4,4,10,At Risk
15229,222,9,160.5,1,1,1,1,3,Lost
15231,257,14,250.26,1,1,1,1,3,Lost
15233,37,1,59.400000000000006,0,3,1,1,5,New Customers
15235,5,44,690.3000000000001,0,4,3,2,9,Loyal
15240,10,146,2753.41,0,4,4,4,12,Champions
15241,66,74,1293.72,0,2,3,3,8,At Risk
15242,58,4,302.04,0,2,1,1,4,Lost
15243,71,39,610.6,0,2,2,2,6,At Risk
15244,302,14,280.51,1,1,1,1,3,Lost
15245,38,59,2095.0,0,3,3,4,10,Loyal
15246,191,18,266.25,1,1,1,1,3,Lost
15247,113,11,620.06,1,2,1,2,5,Lost
15248,47,106,1893.93,0,3,4,4,11,Loyal
